RG1 RG2 RG3 VG1 VG2 VG3 RDENS1 RDENS2 RDENS3 ZMASS N TTOT RBAR TSTAR VSTAR
   0.983247E+03   0.835760E+04   0.145197E+04  -0.383048E+00  -0.325591E+01   0.131808E+03  -0.113260E+00  -0.209374E-01   0.289789E-01   0.765159E+00 1000   0.110000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.983051E+03   0.835593E+04   0.151790E+04  -0.399982E+00  -0.339984E+01   0.131782E+03  -0.255257E-01  -0.135644E-01  -0.377858E-01   0.765159E+00 1000   0.115005E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.982846E+03   0.835419E+04   0.158397E+04  -0.416894E+00  -0.354360E+01   0.131755E+03  -0.666907E-01  -0.410371E-01  -0.523676E-02   0.765138E+00 1000   0.120000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.982633E+03   0.835238E+04   0.164984E+04  -0.433691E+00  -0.368637E+01   0.131728E+03  -0.575179E-01  -0.119744E-01   0.567556E-01   0.765138E+00 1000   0.125020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.982413E+03   0.835051E+04   0.171557E+04  -0.450388E+00  -0.382830E+01   0.131699E+03  -0.633602E-01  -0.283733E-01   0.561385E-01   0.765111E+00 1000   0.130000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.982182E+03   0.834855E+04   0.178180E+04  -0.467146E+00  -0.397074E+01   0.131669E+03  -0.532194E-01  -0.416506E-01   0.581897E-02   0.765106E+00 1000   0.135039E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.981946E+03   0.834654E+04   0.184724E+04  -0.483637E+00  -0.411092E+01   0.131639E+03  -0.941175E-02  -0.434373E-01  -0.292219E-01   0.765081E+00 1000   0.140000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.981699E+03   0.834444E+04   0.191318E+04  -0.500184E+00  -0.425157E+01   0.131607E+03   0.137428E-01  -0.268648E-01  -0.940779E-01   0.765081E+00 1000   0.145020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.981445E+03   0.834228E+04   0.197898E+04  -0.516623E+00  -0.439129E+01   0.131574E+03   0.321184E-01  -0.214977E-01  -0.171821E+00   0.765049E+00 1000   0.150000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.981183E+03   0.834005E+04   0.204476E+04  -0.532983E+00  -0.453036E+01   0.131541E+03  -0.134449E-01  -0.296503E-01  -0.247061E+00   0.765044E+00 1000   0.155020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.980912E+03   0.833775E+04   0.211052E+04  -0.549264E+00  -0.466874E+01   0.131506E+03  -0.250930E-01  -0.287782E-01  -0.113662E+00   0.765044E+00 1000   0.160000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.980634E+03   0.833539E+04   0.217613E+04  -0.565431E+00  -0.480616E+01   0.131471E+03  -0.462913E-01  -0.719305E-02  -0.355466E-01   0.765013E+00 1000   0.165010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.980348E+03   0.833295E+04   0.224180E+04  -0.581530E+00  -0.494300E+01   0.131435E+03  -0.141795E+00   0.507197E-01   0.126471E-01   0.765008E+00 1000   0.170000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.980053E+03   0.833045E+04   0.230757E+04  -0.597575E+00  -0.507938E+01   0.131398E+03   0.840915E-01   0.103114E+00  -0.667511E-01   0.764968E+00 1000   0.175010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.979749E+03   0.832787E+04   0.237339E+04  -0.613548E+00  -0.521515E+01   0.131359E+03   0.251368E+00   0.172907E+00  -0.154965E+00   0.764968E+00 1000   0.180000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.979439E+03   0.832523E+04   0.243886E+04  -0.629354E+00  -0.534951E+01   0.131321E+03   0.525106E-01   0.171644E+00  -0.107341E+00   0.764928E+00 1000   0.185005E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.979120E+03   0.832252E+04   0.250471E+04  -0.645162E+00  -0.548388E+01   0.131281E+03  -0.343963E-01   0.180127E+00   0.348354E-01   0.764928E+00 1000   0.190000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.978794E+03   0.831975E+04   0.257021E+04  -0.660802E+00  -0.561681E+01   0.131240E+03   0.131187E-01   0.140737E+00   0.876678E-02   0.764883E+00 1000   0.195010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.978459E+03   0.831690E+04   0.263595E+04  -0.676408E+00  -0.574947E+01   0.131199E+03   0.105643E-01   0.163330E+00   0.121314E-01   0.764841E+00 1000   0.200000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.978117E+03   0.831399E+04   0.270154E+04  -0.691889E+00  -0.588106E+01   0.131156E+03  -0.242261E-01   0.155940E+00  -0.410676E-01   0.764841E+00 1000   0.205020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.977767E+03   0.831102E+04   0.276710E+04  -0.707273E+00  -0.601182E+01   0.131113E+03  -0.929846E-01   0.166050E+00  -0.113366E-01   0.764806E+00 1000   0.210000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.977410E+03   0.830798E+04   0.283265E+04  -0.722559E+00  -0.614175E+01   0.131070E+03  -0.101410E+00   0.170386E+00  -0.769120E-01   0.764801E+00 1000   0.215020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.977045E+03   0.830488E+04   0.289817E+04  -0.737746E+00  -0.627084E+01   0.131025E+03  -0.733793E-01   0.226509E+00  -0.446312E-01   0.764116E+00 1000   0.220000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.976672E+03   0.830171E+04   0.296367E+04  -0.752833E+00  -0.639908E+01   0.130980E+03  -0.518071E-01   0.234661E+00  -0.863253E-01   0.762632E+00 1000   0.225020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.976292E+03   0.829848E+04   0.302915E+04  -0.767817E+00  -0.652645E+01   0.130934E+03   0.361894E-01   0.212787E+00  -0.114002E+00   0.761360E+00 1000   0.230000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.975904E+03   0.829519E+04   0.309461E+04  -0.782700E+00  -0.665295E+01   0.130887E+03   0.801692E-01   0.286780E+00  -0.138636E+00   0.760000E+00 1000   0.235020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.975508E+03   0.829181E+04   0.316029E+04  -0.797535E+00  -0.677905E+01   0.130840E+03  -0.665734E-02   0.223569E+00  -0.618329E-01   0.758375E+00 1000   0.240000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.975108E+03   0.828842E+04   0.322522E+04  -0.812101E+00  -0.690286E+01   0.130792E+03  -0.761302E-01   0.218455E+00  -0.533474E-01   0.745072E+00 1000   0.245002E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.974695E+03   0.828491E+04   0.329109E+04  -0.826775E+00  -0.702759E+01   0.130743E+03  -0.928533E-01   0.493546E+00  -0.106923E+01   0.745072E+00 1000   0.250000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.974280E+03   0.828138E+04   0.335619E+04  -0.841180E+00  -0.715003E+01   0.130694E+03   0.159145E-01   0.731220E+00  -0.164377E+01   0.745064E+00 1000   0.255020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.973856E+03   0.827777E+04   0.342152E+04  -0.855533E+00  -0.727203E+01   0.130644E+03  -0.259287E-01   0.820084E+00  -0.218139E+01   0.745064E+00 1000   0.260000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.973425E+03   0.827411E+04   0.348671E+04  -0.869751E+00  -0.739288E+01   0.130593E+03  -0.545870E-01   0.938923E+00  -0.277676E+01   0.745058E+00 1000   0.265010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.972987E+03   0.827039E+04   0.355199E+04  -0.883887E+00  -0.751304E+01   0.130542E+03  -0.254332E-01   0.109335E+01  -0.330947E+01   0.745058E+00 1000   0.270000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.972541E+03   0.826659E+04   0.361738E+04  -0.897941E+00  -0.763250E+01   0.130491E+03  -0.275268E-01   0.120248E+01  -0.397581E+01   0.745058E+00 1000   0.275020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.972086E+03   0.826273E+04   0.368286E+04  -0.911912E+00  -0.775125E+01   0.130438E+03  -0.405898E-01   0.138734E+01  -0.465815E+01   0.745050E+00 1000   0.280000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.971630E+03   0.825885E+04   0.374769E+04  -0.925636E+00  -0.786791E+01   0.130386E+03   0.252689E-01   0.149780E+01  -0.525939E+01   0.745041E+00 1000   0.285010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.971162E+03   0.825488E+04   0.381299E+04  -0.939357E+00  -0.798454E+01   0.130332E+03   0.234901E-01   0.166797E+01  -0.590978E+01   0.745041E+00 1000   0.290000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.970690E+03   0.825087E+04   0.387802E+04  -0.952913E+00  -0.809976E+01   0.130279E+03  -0.297184E-01   0.178780E+01  -0.652898E+01   0.745041E+00 1000   0.295010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.970210E+03   0.824679E+04   0.394314E+04  -0.966383E+00  -0.821426E+01   0.130224E+03  -0.106680E+00   0.195776E+01  -0.708769E+01   0.745033E+00 1000   0.300000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.969724E+03   0.824265E+04   0.400824E+04  -0.979741E+00  -0.832780E+01   0.130170E+03  -0.146349E+00   0.202412E+01  -0.768840E+01   0.745033E+00 1000   0.305010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.969230E+03   0.823845E+04   0.407344E+04  -0.993012E+00  -0.844060E+01   0.130114E+03  -0.172846E+00   0.214512E+01  -0.831094E+01   0.745025E+00 1000   0.310000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.968730E+03   0.823420E+04   0.413848E+04  -0.100614E+01  -0.855222E+01   0.130059E+03  -0.223300E+00   0.226144E+01  -0.887053E+01   0.745021E+00 1000   0.315020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.968225E+03   0.822991E+04   0.420337E+04  -0.101914E+01  -0.866265E+01   0.130003E+03  -0.281892E+00   0.242685E+01  -0.945840E+01   0.745012E+00 1000   0.320000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.967712E+03   0.822555E+04   0.426836E+04  -0.103204E+01  -0.877234E+01   0.129946E+03  -0.343647E+00   0.259089E+01  -0.999771E+01   0.745012E+00 1000   0.325010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.967193E+03   0.822114E+04   0.433332E+04  -0.104483E+01  -0.888106E+01   0.129889E+03  -0.122104E+00   0.267033E+01  -0.104500E+02   0.745003E+00 1000   0.330000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.966666E+03   0.821666E+04   0.439838E+04  -0.105753E+01  -0.898903E+01   0.129832E+03  -0.267841E+00   0.284560E+01  -0.110547E+02   0.745003E+00 1000   0.335020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.966134E+03   0.821214E+04   0.446328E+04  -0.107010E+01  -0.909581E+01   0.129774E+03  -0.327040E+00   0.295966E+01  -0.116439E+02   0.744998E+00 1000   0.340000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.965594E+03   0.820755E+04   0.452840E+04  -0.108259E+01  -0.920204E+01   0.129716E+03  -0.274154E+00   0.302997E+01  -0.121077E+02   0.744988E+00 1000   0.345039E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.965052E+03   0.820294E+04   0.459299E+04  -0.109488E+01  -0.930648E+01   0.129658E+03  -0.157117E+00   0.299181E+01  -0.126393E+02   0.744977E+00 1000   0.350000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.964502E+03   0.819827E+04   0.465768E+04  -0.110708E+01  -0.941016E+01   0.129600E+03  -0.211229E+00   0.311865E+01  -0.132182E+02   0.744977E+00 1000   0.355010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.963944E+03   0.819353E+04   0.472259E+04  -0.111921E+01  -0.951328E+01   0.129541E+03  -0.284299E+00   0.328650E+01  -0.137939E+02   0.744977E+00 1000   0.360000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.963382E+03   0.818875E+04   0.478735E+04  -0.113120E+01  -0.961523E+01   0.129481E+03  -0.254025E+00   0.338639E+01  -0.142924E+02   0.744965E+00 1000   0.365020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.962815E+03   0.818393E+04   0.485189E+04  -0.114305E+01  -0.971592E+01   0.129422E+03  -0.165026E+00   0.343080E+01  -0.148657E+02   0.744960E+00 1000   0.370000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.962240E+03   0.817904E+04   0.491664E+04  -0.115483E+01  -0.981604E+01   0.129362E+03  -0.170199E+00   0.346013E+01  -0.153477E+02   0.744949E+00 1000   0.375010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.961658E+03   0.817410E+04   0.498144E+04  -0.116651E+01  -0.991530E+01   0.129302E+03  -0.144055E+00   0.351089E+01  -0.159593E+02   0.744949E+00 1000   0.380000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.961074E+03   0.816913E+04   0.504588E+04  -0.117801E+01  -0.100131E+02   0.129242E+03  -0.988588E-01   0.356858E+01  -0.164654E+02   0.744936E+00 1000   0.385005E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.960482E+03   0.816410E+04   0.511046E+04  -0.118944E+01  -0.101102E+02   0.129182E+03   0.131387E-02   0.366165E+01  -0.170125E+02   0.744936E+00 1000   0.390000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.959885E+03   0.815902E+04   0.517507E+04  -0.120076E+01  -0.102065E+02   0.129121E+03   0.101009E+00   0.367897E+01  -0.175068E+02   0.744924E+00 1000   0.395005E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.959281E+03   0.815389E+04   0.523967E+04  -0.121198E+01  -0.103018E+02   0.129060E+03   0.473323E-01   0.394452E+01  -0.182032E+02   0.744907E+00 1000   0.400000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.958673E+03   0.814872E+04   0.530413E+04  -0.122306E+01  -0.103960E+02   0.128999E+03  -0.597507E-01   0.410543E+01  -0.188320E+02   0.744907E+00 1000   0.405005E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.958058E+03   0.814349E+04   0.536867E+04  -0.123406E+01  -0.104895E+02   0.128938E+03  -0.605604E-01   0.435826E+01  -0.194172E+02   0.744885E+00 1000   0.410000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.957437E+03   0.813821E+04   0.543325E+04  -0.124495E+01  -0.105821E+02   0.128877E+03  -0.122808E+00   0.448522E+01  -0.200100E+02   0.744885E+00 1000   0.415020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.956813E+03   0.813291E+04   0.549749E+04  -0.125569E+01  -0.106733E+02   0.128816E+03  -0.120564E+00   0.467580E+01  -0.207098E+02   0.744885E+00 1000   0.420000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.956183E+03   0.812756E+04   0.556185E+04  -0.126633E+01  -0.107638E+02   0.128754E+03  -0.223647E+00   0.483994E+01  -0.213073E+02   0.744874E+00 1000   0.425002E+02   0.101485E+01   0.595786E+00   0.166555E+01
