NAM,X1,X2,X3,V1,V2,V3,M,L,MC,RC,RS,POT,TE
78,-0.45471158623695374,0.7161135077476501,-0.1958182156085968,-0.14659127593040466,1.6813815832138062,-1.4918709993362427,2.706717072697984e-10,0.0,0.0,0.0,96.57994079589844,-13.207393646240234,2.5811980330914253e-10
965,-0.1513841152191162,-0.1153692677617073,0.23058196902275085,1.9499263763427734,2.57584547996521,0.8521347641944885,0.09988231211900711,0.0009548659436404705,0.0,0.0,0.1346495896577835,-4.3815016746521,2767.965087890625
134,0.12354572117328644,0.07157065719366074,-0.105576291680336,-0.6021171808242798,-0.29102542996406555,-1.0508087873458862,2.844956735470472e-11,0.0,0.0,0.0,204.6488800048828,-9.238618850708008,8.007651833286111e-12
350,0.4877532124519348,0.059232331812381744,0.13146086037158966,-0.11134809255599976,-1.3321888446807861,1.0071661472320557,5.342646325345868e-10,0.0,0.0,0.0,76.99262237548828,-2.65988826751709,7.3637052011577e-10
888,0.16143490374088287,-0.44479501247406006,-0.8324323892593384,1.2262940406799316,0.690674901008606,0.7728057503700256,0.12435699999332428,0.0017778240144252777,0.0,0.0,0.16022036969661713,-1.851081371307373,2964.08642578125
987,0.5828206539154053,-0.03565213456749916,-0.526800811290741,-1.1824289560317993,-0.4990490674972534,-0.7930500507354736,0.09534423798322678,0.000828903226647526,0.0,0.0,0.13675285875797272,-4.377968788146973,2651.156005859375
791,0.3792880177497864,0.28994327783584595,-0.25861287117004395,1.2946317195892334,-0.24407505989074707,1.2084710597991943,0.1809985190629959,0.004517335910350084,0.0,0.0,0.21480931341648102,-5.109335899353027,3232.001708984375
328,0.47422415018081665,-0.3283626139163971,0.05875604227185249,1.0137120485305786,-0.7377874255180359,-0.20440155267715454,4.2613888112663645e-11,0.0,0.0,0.0,178.8617706298828,-2.4882969856262207,1.4928972988381695e-11
236,0.18757423758506775,-0.07974167168140411,0.09514054656028748,-0.24250265955924988,-0.6654291749000549,-1.6755272150039673,7.160386866766899e-11,0.0,0.0,0.0,150.44891357421875,-7.36372709274292,3.322760122603796e-11
349,0.9255271553993225,-0.06935763359069824,0.08112442493438721,-0.3954624533653259,-0.9002447128295898,0.21327917277812958,5.342647075653076,683.4765014648438,0.0,0.0,2.7948105335235596,-1.7640560865402222,17671.859375
969,-0.17132604122161865,0.30364251136779785,-0.14023402333259583,0.16819095611572266,-0.4841245710849762,-0.045759040862321854,0.09944739937782288,0.0009424213785678148,0.0,0.0,0.13484559953212738,-2.9276232719421387,2756.896240234375
460,0.5925034880638123,-0.019569065421819687,-0.5078498125076294,-1.1116870641708374,0.27997303009033203,0.46232688426971436,0.8941470980644226,0.40463462471961975,0.0,0.0,0.796207845211029,-2.017317771911621,5164.521484375
907,-0.4215354919433594,-0.005598458927124739,-0.1074896976351738,-0.5299495458602905,1.279763102531433,-1.6130735874176025,0.11694996058940887,0.0015038831625133753,0.0,0.0,0.15169009566307068,-2.568305730819702,2921.476806640625
656,-0.40115442872047424,0.21942776441574097,0.0655481368303299,-1.3605023622512817,-2.1462583541870117,-0.5996792912483215,0.3094326853752136,0.013819924555718899,0.0,0.0,0.3084489405155182,-6.028525352478027,3567.07568359375
