NAM,X1,X2,X3,V1,V2,V3,M,L,MC,RC,RS,POT,TE
322,-0.8442947864532471,16.626445770263672,-19.507675170898438,-0.906703531742096,0.9007887840270996,-1.991517424583435,2.2319099693413058e-11,0.0,0.0,0.0,221.89236450195312,-8.69127368927002,5.5082687543117625e-12
216,1.0013164281845093,16.89926528930664,-19.08656883239746,-0.7447550296783447,0.48480257391929626,-2.1889491081237793,4.435329534202559e-11,0.0,0.0,0.0,176.49237060546875,-5.575157642364502,1.587873756092595e-11
484,-0.283011794090271,16.641963958740234,-18.59300994873047,-0.9338573813438416,2.9352304935455322,-3.4487357139587402,0.6957197785377502,0.12413862347602844,0.0,0.0,0.648104190826416,-1.1050459146499634,4260.21826171875
565,0.2900243401527405,17.4386043548584,-18.66007423400879,-0.9801333546638489,3.426452875137329,-2.551156759262085,0.4759988486766815,0.0333072803914547,0.0,0.0,0.43685781955718994,-7.727846145629883,3734.58447265625
506,-0.21632228791713715,17.178808212280273,-19.112064361572266,-1.003096342086792,1.3362921476364136,-2.313005208969116,0.6295467615127563,0.08165382593870163,0.0,0.0,0.5863819122314453,-1.292665719985962,4033.49365234375
901,-0.2888745367527008,16.60961151123047,-18.61374282836914,-1.3213063478469849,1.8846194744110107,-4.700056076049805,0.11828278750181198,0.0015516208950430155,0.0,0.0,0.15325626730918884,-2.35624623298645,2929.306396484375
567,-0.29613882303237915,17.849756240844727,-19.131986618041992,-0.9301368594169617,0.7080473899841309,-3.826345443725586,0.4728752076625824,0.03276492655277252,0.0,0.0,0.43407461047172546,-0.5413066148757935,3731.1923828125
767,0.4836729168891907,17.39790916442871,-18.508981704711914,0.24359019100666046,0.41200152039527893,-3.5015037059783936,0.19608594477176666,0.0054176803678274155,0.0,0.0,0.22715945541858673,-2.5761122703552246,3289.011962890625
537,-0.2739223539829254,17.84345245361328,-19.146018981933594,-0.9002619981765747,1.4222079515457153,-3.4595558643341064,0.5413159132003784,0.047771602869033813,0.0,0.0,0.4984029233455658,-0.5411557555198669,3826.305908203125
389,0.33979538083076477,17.37405776977539,-18.659177780151367,-0.5874819755554199,1.028764009475708,-3.3472847938537598,11.39151382446289,55781.1640625,3.8576178550720215,0.5964272022247314,610.4259643554688,-3.786478281021118,3594.0400390625
418,0.3727717101573944,16.338388442993164,-18.050060272216797,-1.1832388639450073,1.2833383083343506,-4.060588836669922,1.775638461112976,9.688216209411621,0.0,0.0,1.5419304370880127,-0.45105865597724915,8209.2998046875
502,0.26708072423934937,17.340946197509766,-18.603137969970703,-0.5297974348068237,2.8557822704315186,-1.8684240579605103,0.639026939868927,0.0866784006357193,0.0,0.0,0.5956340432167053,-6.76046085357666,4062.2392578125
757,-0.1636207401752472,17.407474517822266,-18.193370819091797,-0.45710131525993347,2.741960048675537,-4.023862838745117,0.20715472102165222,0.006117305252701044,0.0,0.0,0.23583842813968658,-0.6581310033798218,3327.4404296875
858,0.32195377349853516,17.267427444458008,-18.378334045410156,0.4233618974685669,2.99357271194458,-3.0782861709594727,0.13726811110973358,0.0023046759888529778,0.0,0.0,0.17416270077228546,-1.5382208824157715,3033.55908203125
936,0.3566717505455017,16.355810165405273,-18.087894439697266,-0.6035085320472717,2.4409356117248535,-3.7002530097961426,0.10906506329774857,0.0012357322266325355,0.0,0.0,0.14212769269943237,-0.5062046647071838,2873.553466796875
832,-0.3888534903526306,16.902475357055664,-18.993385314941406,-0.05933499336242676,1.2642422914505005,-3.029357433319092,0.15508876740932465,0.003130055731162429,0.0,0.0,0.19177982211112976,-1.1582022905349731,3120.78662109375
626,-0.0025375315453857183,17.313095092773438,-18.537006378173828,0.4946747124195099,1.763338565826416,-4.39864444732666,0.3693581223487854,0.01933685690164566,0.0,0.0,0.35074570775032043,-2.1731438636779785,3638.126708984375
106,0.9326894283294678,16.5084285736084,-18.00460433959961,-1.367430329322815,2.58968186378479,-3.205549478530884,1.284499451248422e-10,0.0,0.0,0.0,123.81975555419922,-0.4360232949256897,8.180315452799292e-11
421,-0.17550639808177948,17.240642547607422,-19.122339248657227,-0.4136132299900055,2.709385633468628,-3.916073799133301,1.7110595703125,8.265165328979492,0.0,0.0,1.5209314823150635,-1.239453673362732,7943.93359375
860,0.2218179702758789,17.406341552734375,-19.041772842407227,-1.1804369688034058,3.237668752670288,-3.4203426837921143,0.13636747002601624,0.0022659373935312033,0.0,0.0,0.17322507500648499,-1.353642463684082,3028.894287109375
501,-0.042827799916267395,17.615367889404297,-18.539852142333984,-1.5674968957901,1.5449153184890747,-2.82724928855896,0.6415187120437622,0.0880526527762413,0.0,0.0,0.5980478525161743,-1.3744434118270874,4070.007080078125
877,0.47147464752197266,17.524255752563477,-19.59657859802246,-0.9534432291984558,1.2715431451797485,-3.7430527210235596,0.1270296573638916,0.0018818025710061193,0.0,0.0,0.16319893300533295,-0.5385758876800537,2978.9443359375
479,0.47057202458381653,17.362016677856445,-18.459510803222656,-0.6595712900161743,2.8610739707946777,-3.6481451988220215,0.743786633014679,0.16784505546092987,0.0,0.0,0.6877894401550293,-1.6239298582077026,4459.40478515625
468,0.3472834527492523,17.446258544921875,-18.59247589111328,-0.9867668747901917,2.1590850353240967,-3.90305495262146,0.8430078029632568,0.30407482385635376,0.0,0.0,0.759380042552948,-5.207180023193359,4923.716796875
986,1.0700958967208862,17.583311080932617,-17.499570846557617,-0.2751578092575073,1.6870367527008057,-3.151384115219116,0.09564521163702011,0.0008369903662241995,0.0,0.0,0.1366092711687088,-0.4362655282020569,2658.995361328125
391,1.013512134552002,17.810009002685547,-18.46324348449707,-0.9442691206932068,1.5404859781265259,-3.444681406021118,9.365364074707031,6969.349609375,0.0,0.0,5.401641845703125,-1.0972601175308228,22714.998046875
828,-0.7741661071777344,16.636714935302734,-19.51617431640625,-0.7392116785049438,2.2558281421661377,-3.8422465324401855,0.15557098388671875,0.0031539059709757566,0.0,0.0,0.19223394989967346,-0.40077435970306396,3123.01953125
429,-0.06889373809099197,16.79083251953125,-19.44721794128418,-0.8589228987693787,1.6335970163345337,-3.92630672454834,1.3549810647964478,2.937253475189209,0.0,0.0,1.333596110343933,-0.5091486573219299,6550.142578125
749,-0.39086905121803284,16.10260009765625,-19.313587188720703,-0.7803595662117004,0.8724135160446167,-3.990044116973877,0.21479465067386627,0.006618186831474304,0.0,0.0,0.2416713982820511,-0.41188204288482666,3352.3525390625
668,-0.0989876464009285,17.672279357910156,-18.357118606567383,-1.4823840856552124,2.2778000831604004,-2.1464126110076904,0.29533490538597107,0.012640947476029396,0.0,0.0,0.2987566590309143,-1.9573519229888916,3544.570556640625
708,0.5578201413154602,17.610538482666016,-18.770822525024414,0.5923025608062744,1.8337167501449585,-4.081743240356445,0.2456444352865219,0.008775340393185616,0.0,0.0,0.26423218846321106,-2.212707757949829,3440.33447265625
215,0.9997263550758362,16.902210235595703,-19.087940216064453,-0.3172672986984253,0.8341600894927979,-2.4439821243286133,0.44353345036506653,0.028163108974695206,0.0,0.0,0.4087294340133667,-0.5305032730102539,3702.369140625
91,-0.15983636677265167,17.24605369567871,-18.718961715698242,-1.5321974754333496,0.4756559729576111,-3.6321489810943604,2.720351457595825,55.514156341552734,0.0,0.0,1.9065136909484863,-2.030712604522705,11422.4296875
321,-0.8449205160140991,16.625995635986328,-19.50741958618164,-0.6858303546905518,1.3916518688201904,-2.788998603820801,0.22319117188453674,0.0071846540085971355,0.0,0.0,0.24795429408550262,-0.3893177807331085,3378.260986328125
630,0.5733142495155334,17.457836151123047,-18.66412925720215,-1.9917579889297485,1.3371737003326416,-3.936199903488159,0.3603494465351105,0.018443407490849495,0.0,0.0,0.34420114755630493,-2.3602874279022217,3629.37353515625
404,-0.22210416197776794,17.30970001220703,-18.858736038208008,0.11412394046783447,2.099154233932495,-3.020413398742676,3.8688950538635254,216.28289794921875,0.0,0.0,2.3756930828094482,-1.307795763015747,14375.9951171875
581,0.592284083366394,17.250341415405273,-19.115964889526367,-0.6242275834083557,2.4333577156066895,-4.4183526039123535,0.44904768466949463,0.028965719044208527,0.0,0.0,0.4133819341659546,-1.308065414428711,3707.42919921875
733,0.8104054927825928,17.212299346923828,-18.80643081665039,0.9429572224617004,1.4118375778198242,-3.2724881172180176,0.22536012530326843,0.007333597633987665,0.0,0.0,0.2495577186346054,-1.322426676750183,3384.708740234375
715,0.11720715463161469,17.481822967529297,-19.03809356689453,-1.5557479858398438,2.1538760662078857,-2.6070001125335693,0.236866295337677,0.008140887133777142,0.0,0.0,0.25794661045074463,-1.311293601989746,3417.27978515625
993,1.1460412740707397,16.881607055664062,-18.717620849609375,-1.2544628381729126,1.9082030057907104,-3.4169812202453613,0.09381996840238571,0.0007885409286245704,0.0,0.0,0.13748948276042938,-0.5051165223121643,2611.25244140625
34,-0.8844732046127319,18.98518943786621,-18.67225456237793,-0.9328897595405579,2.4453964233398438,-3.2480480670928955,6.972505212088365e-11,0.0,0.0,0.0,151.78829956054688,-0.3458718955516815,3.189307498652205e-11
897,0.13681147992610931,16.620258331298828,-18.658052444458008,-1.3276162147521973,0.8155760169029236,-3.26631498336792,0.12097271531820297,0.0016500514466315508,0.0,0.0,0.15637469291687012,-1.1407259702682495,2944.88720703125
331,0.34523889422416687,17.428970336914062,-18.507080078125,-0.6163161396980286,0.6997120976448059,-3.5783369541168213,3.1992528438568115,104.51024627685547,0.0,0.0,2.102626323699951,-2.5425853729248047,12740.4921875
439,0.8924546837806702,17.804365158081055,-18.405235290527344,-1.6816331148147583,1.8406357765197754,-2.1149189472198486,1.1355681419372559,1.288239598274231,0.0,0.0,1.0516841411590576,-1.332277536392212,6002.525390625
447,0.2700957655906677,17.26793670654297,-18.351566314697266,-0.09362439066171646,2.120340347290039,-2.957361936569214,1.0553812980651855,0.9066952466964722,0.0,0.0,0.9491734504699707,-2.160921573638916,5787.22119140625
638,0.9767993688583374,16.875917434692383,-19.17307472229004,-0.12143300473690033,1.094569444656372,-3.937436580657959,0.342515230178833,0.016749484464526176,0.0,0.0,0.33147621154785156,-0.5245447158813477,3610.3701171875
815,0.6436774730682373,17.343286514282227,-18.665870666503906,-0.9301901459693909,1.8644286394119263,-3.399298906326294,0.16709977388381958,0.003746873466297984,0.0,0.0,0.20278404653072357,-1.5118848085403442,3174.518798828125
884,1.2012815475463867,17.59481430053711,-18.85628318786621,-1.3794405460357666,2.4630415439605713,-2.7016491889953613,0.1250998079776764,0.001806454616598785,0.0,0.0,0.16105341911315918,-1.0839588642120361,2968.2421875
214,0.43570202589035034,17.256393432617188,-18.68502426147461,-1.2480084896087646,1.610177993774414,-4.002439498901367,7.695265258345074e-11,0.0,0.0,0.0,146.87911987304688,-2.6739537715911865,3.713071169975102e-11
585,0.3939346671104431,17.264083862304688,-18.803632736206055,0.04691174253821373,0.9063076972961426,-3.0966200828552246,0.4443894326686859,0.02828598953783512,0.0,0.0,0.4094483256340027,-3.2900631427764893,3703.14599609375
622,-0.3020080029964447,17.445594787597656,-18.92404556274414,-2.0062758922576904,1.0861120223999023,-3.615825891494751,0.37390682101249695,0.019798867404460907,0.0,0.0,0.3540840148925781,-1.292489767074585,3642.373291015625
684,0.1972227543592453,17.465984344482422,-19.08826446533203,-0.14903496205806732,1.2006103992462158,-2.1723105907440186,0.27481701970100403,0.010990247130393982,0.0,0.0,0.2846358120441437,-1.288291096687317,3506.587158203125
689,0.5045972466468811,16.516387939453125,-18.064498901367188,-0.4526939392089844,1.273558259010315,-3.522319793701172,0.27064231038093567,0.010663668625056744,0.0,0.0,0.28174835443496704,-0.49675506353378296,3498.02978515625
539,0.27653971314430237,17.890283584594727,-18.420215606689453,-0.24763306975364685,0.8463862538337708,-3.0616812705993652,0.5403643846511841,0.04750945419073105,0.0,0.0,0.49746787548065186,-1.2611160278320312,3824.63525390625
544,-0.40399158000946045,18.459434509277344,-18.641748428344727,-1.1183651685714722,2.019278049468994,-3.006286144256592,0.5281659364700317,0.04430204629898071,0.0,0.0,0.4855623245239258,-0.4369477927684784,3804.179443359375
913,0.09880788624286652,15.977503776550293,-18.562904357910156,-1.1928284168243408,1.6603983640670776,-2.5811479091644287,0.11562594026327133,0.001457149744965136,0.0,0.0,0.15012051165103912,-0.44267791509628296,2913.624267578125
465,0.8432875871658325,17.794139862060547,-18.557336807250977,-0.16829775273799896,2.182116985321045,-3.1340112686157227,0.8642733693122864,0.3431105315685272,0.0,0.0,0.7744171023368835,-1.2912276983261108,5025.14501953125
515,0.26423946022987366,17.213396072387695,-18.546491622924805,-0.9448843598365784,0.3057521879673004,-3.679982900619507,0.6106979846954346,0.07257109880447388,0.0,0.0,0.5677251815795898,-4.052067756652832,3980.1494140625
982,0.041608404368162155,17.445005416870117,-19.92557716369629,-1.164534568786621,1.507297396659851,-2.937659740447998,0.09633876383304596,0.0008557696710340679,0.0,0.0,0.13628065586090088,-0.45979923009872437,2677.0078125
906,-0.021802589297294617,17.46841812133789,-18.419723510742188,-0.639094889163971,1.5143762826919556,-4.160379886627197,0.11719188839197159,0.0015124990604817867,0.0,0.0,0.15197554230690002,-0.7089231014251709,2922.903564453125
448,-0.15187965333461761,17.284826278686523,-17.79100799560547,-1.887570858001709,2.2054989337921143,-3.1685950756073,1.0269099473953247,0.7943397760391235,0.0,0.0,0.9168460369110107,-0.5384678840637207,5696.79931640625
231,-0.3273204267024994,16.57627296447754,-18.533775329589844,-0.8382821083068848,2.592000722885132,-3.329310894012451,1.2870185375213623,2.3186588287353516,0.0,0.0,1.2575517892837524,-0.5163536667823792,6358.0478515625
724,-0.3200996518135071,18.37247657775879,-18.674991607666016,-0.7117012739181519,0.5635533928871155,-3.65791916847229,0.23187431693077087,0.007787160575389862,0.0,0.0,0.25432997941970825,-0.45866328477859497,3403.482666015625
328,0.40851736068725586,17.311037063598633,-18.90305519104004,-0.8700945973396301,2.888983964920044,-3.28485107421875,4.2613888112663645e-11,0.0,0.0,0.0,178.8617706298828,-2.2849924564361572,1.4928972988381695e-11
440,-0.07603958994150162,16.78948974609375,-19.525188446044922,-1.2384763956069946,1.7901912927627563,-3.28300142288208,1.1185718774795532,1.1988754272460938,0.0,0.0,1.0287792682647705,-0.4957737922668457,5960.8740234375
