NAM,X1,X2,X3,V1,V2,V3,M,L,MC,RC,RS,POT,TE
64,0.9908324480056763,34.04673767089844,-44.75321578979492,1.129869818687439,2.7580909729003906,-2.930087089538574,4.212021356697626e-11,0.0,0.0,0.0,179.55784606933594,-26.462329864501953,1.4663180392116004e-11
342,0.4429877996444702,33.87128829956055,-44.85297393798828,0.5988285541534424,2.4465601444244385,-4.751031398773193,3.827289526969757e-11,0.0,0.0,0.0,185.3833770751953,-7.143916130065918,1.2650160433058666e-11
4,0.9983410239219666,31.721193313598633,-45.554649353027344,-0.019148988649249077,2.820732831954956,-3.9672653675079346,1.7661049012129837e-10,0.0,0.0,0.0,111.3514175415039,-1.1741365194320679,1.336458999023904e-10
68,3.0718727111816406,34.74617004394531,-44.38771057128906,1.0467443466186523,2.684948444366455,-3.625958204269409,2.5763920510901706e-11,0.0,0.0,0.0,211.5260772705078,-1.135187029838562,6.872509072247679e-12
474,1.9407621622085571,33.86022186279297,-44.00544357299805,0.044331975281238556,3.0085058212280273,-4.428923606872559,0.7892972230911255,0.2217516154050827,0.0,0.0,0.7216891050338745,-0.6033494472503662,4667.3369140625
942,1.8404418230056763,33.726078033447266,-44.90402603149414,0.5794197916984558,1.5982190370559692,-4.420990943908691,0.10806687921285629,0.0012035458348691463,0.0,0.0,0.140879288315773,-1.1542783975601196,2867.27685546875
418,0.35695135593414307,34.70131301879883,-46.18272399902344,0.39965686202049255,2.8376305103302,-3.4189717769622803,1.775638461112976,9.708779335021973,0.0,0.0,1.5443333387374878,-0.3091835081577301,8207.259765625
894,1.1981264352798462,33.78983688354492,-43.626731872558594,-0.980181097984314,2.718189239501953,-4.126176357269287,0.12184210121631622,0.0016824603080749512,0.0,0.0,0.15737086534500122,-0.4907457232475281,2949.861328125
852,1.8372632265090942,33.73419952392578,-44.85966491699219,0.4628888666629791,2.54579496383667,-3.5136091709136963,0.14065678417682648,0.00245304754935205,0.0,0.0,0.17764705419540405,-0.5865666270256042,3050.87939453125
842,1.6191142797470093,32.94744110107422,-44.970916748046875,0.43768468499183655,2.430629253387451,-4.459232330322266,0.14591695368289948,0.0026914405170828104,0.0,0.0,0.182925283908844,-0.47721198201179504,3077.06640625
465,0.924345076084137,34.020076751708984,-44.94672393798828,0.6012553572654724,2.7419538497924805,-4.669229030609131,0.8642733693122864,0.3431823253631592,0.0,0.0,0.7744606137275696,-1.3175777196884155,5025.2666015625
