NAM,X1,X2,X3,V1,V2,V3,M,L,MC,RC,RS,POT,TE
290,2.179840326309204,47.801944732666016,-65.86656951904297,0.19447895884513855,1.889003038406372,-4.0536112785339355,3.0197011557930864e-11,0.0,0.0,0.0,200.6226348876953,-38.096900939941406,8.778418963961698e-12
322,1.1902611255645752,46.480445861816406,-67.08895111083984,0.0629330649971962,1.639784812927246,-2.766819715499878,2.2319099693413058e-11,0.0,0.0,0.0,221.89236450195312,-7.928676605224609,5.5082687543117625e-12
372,2.5157220363616943,48.492881774902344,-68.19792938232422,0.33150163292884827,1.155207633972168,-4.109802722930908,7.383028910457057e-11,0.0,0.0,0.0,148.92115783691406,-1.604221224784851,3.483374699797537e-11
216,1.8306231498718262,48.23963928222656,-66.55072784423828,0.373680055141449,1.6590185165405273,-4.4555535316467285,4.435329534202559e-11,0.0,0.0,0.0,176.49237060546875,-3.449549436569214,1.587873756092595e-11
778,4.554628849029541,46.65375518798828,-66.33219146728516,-0.03441266715526581,2.6276185512542725,-4.0669636726379395,0.1900791972875595,0.005051626358181238,0.0,0.0,0.22232139110565186,-0.293868750333786,3266.966796875
218,4.036977291107178,47.057411193847656,-66.02166748046875,0.7440831065177917,2.195864200592041,-4.741516590118408,2.0272315770508698e-10,0.0,0.0,0.0,106.34901428222656,-0.3754942715167999,1.6530318780461073e-10
922,4.564091682434082,46.662322998046875,-66.35070037841797,0.4217834770679474,2.3991239070892334,-3.436964511871338,0.11179714649915695,0.0013258671388030052,0.0,0.0,0.14550046622753143,-0.2979397773742676,2890.482421875
691,4.0406880378723145,48.00477600097656,-64.73614501953125,-0.2959088683128357,1.9920237064361572,-3.985008478164673,0.2687647342681885,0.010517899878323078,0.0,0.0,0.28044843673706055,-0.6311083436012268,3494.08349609375
634,2.398749828338623,47.40776443481445,-65.99970245361328,1.3860783576965332,2.6751294136047363,-3.4174678325653076,0.34783118963241577,0.017245076596736908,0.0,0.0,0.3352428674697876,-2.033890724182129,3616.296630859375
786,2.2931807041168213,48.08055877685547,-66.01644134521484,-0.6206137537956238,2.264472723007202,-4.2144365310668945,0.18501676619052887,0.0047508729621768,0.0,0.0,0.21816475689411163,-0.5510391592979431,3247.72021484375
675,2.239365816116333,47.45261001586914,-65.5169906616211,0.2042800486087799,3.2742936611175537,-3.5193772315979004,0.28842729330062866,0.012076832354068756,0.0,0.0,0.2940119206905365,-0.5942652821540833,3532.50927734375
231,2.939725160598755,48.07048416137695,-67.25114440917969,0.5282307267189026,2.2312839031219482,-3.5585949420928955,1.2870185375213623,2.3231003284454346,0.0,0.0,1.2585300207138062,-0.38945022225379944,6358.6181640625
948,2.9858434200286865,48.40309143066406,-66.30426788330078,0.12332364171743393,1.7665386199951172,-3.9016969203948975,0.10574083030223846,0.001130097545683384,0.0,0.0,0.13793551921844482,-0.431151807308197,2852.45263671875
545,2.5425519943237305,47.320438385009766,-65.77458953857422,1.2570903301239014,2.2250583171844482,-3.486478567123413,0.5269271731376648,0.0439935103058815,0.0,0.0,0.48437243700027466,-1.2568844556808472,3802.2001953125
694,2.2413766384124756,46.496315002441406,-64.7108383178711,0.40844881534576416,1.6337947845458984,-4.172667026519775,0.2656075656414032,0.010274084284901619,0.0,0.0,0.27825626730918884,-0.3725551664829254,3487.312255859375
510,2.4775846004486084,47.332313537597656,-65.81556701660156,0.10371135175228119,2.230294704437256,-3.091740608215332,0.624913215637207,0.07932011783123016,0.0,0.0,0.581842839717865,-1.2650405168533325,4019.948974609375
604,2.8930912017822266,48.10375213623047,-67.2935562133789,-0.2908216118812561,3.125563383102417,-3.6523053646087646,0.414593368768692,0.024338098242878914,0.0,0.0,0.38513731956481934,-0.8084608316421509,3677.404541015625
324,2.2766261100769043,47.471988677978516,-65.56585693359375,-0.7128452062606812,3.2307584285736084,-3.2112908363342285,6.79304112960466e-11,0.0,0.0,0.0,153.11338806152344,-0.6148312091827393,3.0636392728267126e-11
620,2.4187324047088623,47.001075744628906,-66.51630401611328,0.003306994214653969,1.5176138877868652,-2.960171937942505,0.37604132294654846,0.020018668845295906,0.0,0.0,0.35566210746765137,-1.7102184295654297,3644.32861328125
671,2.261441946029663,47.836204528808594,-66.51799011230469,0.385038286447525,1.1621074676513672,-2.9756150245666504,0.29007408022880554,0.012210559099912643,0.0,0.0,0.2951437830924988,-1.098596215248108,3535.44921875
430,1.9449188709259033,47.11043930053711,-65.79229736328125,-0.36597174406051636,2.366000175476074,-3.4151346683502197,1.3226587772369385,2.635221242904663,0.0,0.0,1.3006672859191895,-1.2681115865707397,6455.03662109375
105,1.3190745115280151,47.23594284057617,-66.07694244384766,-0.11524313688278198,2.158935546875,-4.032853603363037,1.2844996452331543,2.3021159172058105,0.0,0.0,1.2553945779800415,-0.45887336134910583,6352.12744140625
333,1.9134284257888794,47.08279037475586,-65.86634826660156,-0.08528491854667664,2.6308486461639404,-4.404787063598633,5.702861785888672,1041.2686767578125,0.0,0.0,3.4443233013153076,-0.5463820695877075,17685.45703125
