RG1 RG2 RG3 VG1 VG2 VG3 RDENS1 RDENS2 RDENS3 TTOT RBAR TSTAR VSTAR
   0.100837E+04   0.857111E+04   0.000000E+00   0.000000E+00   0.000000E+00   0.135277E+03   0.767658E-01   0.996282E-02  -0.626149E-01   0.000000E+00   0.991703E+00   0.596253E+00   0.162629E+01
   0.100835E+04   0.857096E+04   0.135277E+03  -0.361617E-01  -0.307374E+00   0.135275E+03  -0.154256E+00   0.249032E+00  -0.468144E-02   0.100000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100829E+04   0.857050E+04   0.270548E+03  -0.722993E-01  -0.614544E+00   0.135268E+03  -0.286180E+00   0.145894E+00  -0.152471E+00   0.200000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100820E+04   0.856973E+04   0.405810E+03  -0.108389E+00  -0.921306E+00   0.135256E+03  -0.231010E+00   0.123089E+00  -0.589115E-01   0.300000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100808E+04   0.856866E+04   0.541058E+03  -0.144407E+00  -0.122746E+01   0.135239E+03  -0.294902E-01   0.254243E-01  -0.709341E-01   0.400000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100792E+04   0.856728E+04   0.676286E+03  -0.180329E+00  -0.153280E+01   0.135217E+03   0.235838E-01   0.571159E-01  -0.493765E-01   0.500000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100772E+04   0.856559E+04   0.811490E+03  -0.216133E+00  -0.183713E+01   0.135190E+03   0.379356E-01  -0.150414E-01   0.112180E-01   0.600000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100748E+04   0.856360E+04   0.946665E+03  -0.251795E+00  -0.214026E+01   0.135159E+03   0.694866E-01  -0.240691E-01  -0.617747E-01   0.700000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100721E+04   0.856131E+04   0.108181E+04  -0.287293E+00  -0.244199E+01   0.135124E+03   0.116112E+00   0.454542E-01  -0.814299E-01   0.800000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100691E+04   0.855872E+04   0.121691E+04  -0.322605E+00  -0.274214E+01   0.135083E+03   0.175914E-01  -0.647224E-02  -0.816908E-01   0.900000E+01   0.991703E+00   0.596253E+00   0.162629E+01
   0.100657E+04   0.855583E+04   0.135197E+04  -0.357710E+00  -0.304054E+01   0.135039E+03   0.106270E+00   0.767978E-01   0.628036E-02   0.100000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100619E+04   0.855264E+04   0.148699E+04  -0.392587E+00  -0.333699E+01   0.134989E+03   0.186341E+00   0.351708E-01  -0.112634E+00   0.110000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100578E+04   0.854916E+04   0.162195E+04  -0.427216E+00  -0.363134E+01   0.134936E+03  -0.736371E+00  -0.727057E-01  -0.836142E+00   0.120000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100534E+04   0.854538E+04   0.175686E+04  -0.461577E+00  -0.392341E+01   0.134878E+03  -0.142372E+01  -0.249097E+00  -0.161041E+01   0.130000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100486E+04   0.854131E+04   0.189170E+04  -0.495653E+00  -0.421305E+01   0.134816E+03  -0.261036E+01  -0.330688E+00  -0.265000E+01   0.140000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100435E+04   0.853695E+04   0.202649E+04  -0.529425E+00  -0.450011E+01   0.134750E+03  -0.339914E+01  -0.525152E+00  -0.349522E+01   0.150000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100380E+04   0.853231E+04   0.216120E+04  -0.562877E+00  -0.478445E+01   0.134681E+03  -0.422324E+01  -0.762210E+00  -0.429047E+01   0.160000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100322E+04   0.852738E+04   0.229585E+04  -0.595992E+00  -0.506594E+01   0.134607E+03  -0.509090E+01  -0.967933E+00  -0.509795E+01   0.170000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100261E+04   0.852218E+04   0.243042E+04  -0.628757E+00  -0.534443E+01   0.134530E+03  -0.634344E+01  -0.118564E+01  -0.619703E+01   0.180000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100196E+04   0.851670E+04   0.256491E+04  -0.661155E+00  -0.561982E+01   0.134449E+03  -0.763069E+01  -0.140547E+01  -0.735735E+01   0.190000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100129E+04   0.851094E+04   0.269931E+04  -0.693175E+00  -0.589199E+01   0.134365E+03  -0.893345E+01  -0.176957E+01  -0.857593E+01   0.200000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.100058E+04   0.850491E+04   0.283364E+04  -0.724805E+00  -0.616084E+01   0.134278E+03  -0.106399E+02  -0.241198E+01  -0.100664E+02   0.210000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.999838E+03   0.849862E+04   0.296787E+04  -0.756032E+00  -0.642627E+01   0.134187E+03  -0.120712E+02  -0.279920E+01  -0.113476E+02   0.220000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.999066E+03   0.849206E+04   0.310201E+04  -0.786847E+00  -0.668820E+01   0.134094E+03  -0.136040E+02  -0.385750E+01  -0.127051E+02   0.230000E+02   0.991703E+00   0.596253E+00   0.162629E+01
   0.998264E+03   0.848525E+04   0.323605E+04  -0.817240E+00  -0.694654E+01   0.133997E+03  -0.149140E+02  -0.493267E+01  -0.140607E+02   0.240000E+02   0.991703E+00   0.596253E+00   0.162629E+01
